,label,token_count,avg_word_length,upper_count,stop_count,num_count,hasNumber,punc_count,pos_tag,hasPhone,hasCurrency,sum_has_features,sum_count_features
844,spam,31,4.096774193548387,6,3,4,1,6,1.263157894736842,1,0,2,16
845,ham,8,2.625,0,3,0,0,4,1.5,0,0,0,4
846,ham,52,3.6346153846153846,2,16,0,0,10,1.0,0,0,0,12
847,ham,21,3.3333333333333335,3,4,0,0,3,0.8333333333333335,0,0,0,6
848,ham,21,2.857142857142857,1,7,0,0,8,1.1,0,0,0,9
849,ham,25,3.4,0,7,0,0,4,0.7647058823529411,0,0,0,4
850,spam,36,3.638888888888889,3,3,3,1,10,1.2272727272727275,1,1,3,16
851,ham,13,3.3846153846153846,2,0,1,1,2,1.3,0,0,1,5
852,ham,15,3.1333333333333333,2,4,0,0,5,0.8,0,0,0,7
853,ham,13,3.3076923076923075,0,5,0,0,1,0.875,0,0,0,1
854,ham,25,3.76,21,0,1,1,3,2.0,0,0,1,25
855,ham,23,3.0869565217391304,1,11,0,0,5,1.1666666666666667,0,0,0,6
856,spam,32,3.65625,1,9,1,1,4,1.0,0,0,1,6
857,ham,7,3.2857142857142856,0,3,0,0,1,1.25,0,0,0,1
858,ham,35,3.1142857142857143,2,12,0,0,7,1.2272727272727273,0,0,0,9
859,ham,6,3.1666666666666665,0,3,0,0,1,0.6,0,0,0,1
860,ham,8,4.0,0,3,0,0,0,1.25,0,0,0,0
861,ham,10,2.8,0,4,0,0,2,0.9999999999999999,0,0,0,2
862,ham,5,4.0,0,2,0,0,0,1.0,0,0,0,0
863,ham,24,3.1666666666666665,3,7,0,0,4,0.8461538461538463,0,0,0,7
864,ham,19,2.9473684210526314,0,9,0,0,1,1.5454545454545454,0,0,0,1
865,ham,8,4.75,0,2,0,0,0,1.2857142857142858,0,0,0,0
866,spam,26,5.269230769230769,1,5,1,1,4,1.6470588235294117,1,1,3,6
867,ham,32,4.0625,3,13,0,0,2,0.7500000000000001,0,0,0,5
868,spam,25,5.12,5,1,5,1,9,1.3333333333333335,1,0,2,19
869,spam,32,3.34375,1,9,0,0,4,1.0952380952380953,0,0,0,5
870,spam,35,3.5142857142857142,1,10,3,1,4,1.0000000000000002,1,0,2,8
871,ham,22,3.3636363636363638,0,9,0,0,2,1.0000000000000002,0,0,0,2
872,ham,18,5.0,0,3,0,0,8,0.8461538461538463,0,0,0,8
873,ham,9,2.6666666666666665,2,3,0,0,1,1.0,0,0,0,3
874,ham,20,3.05,1,7,0,0,3,1.2307692307692308,0,0,0,4
875,ham,35,3.3714285714285714,4,0,0,0,19,1.4444444444444444,0,0,0,23
876,spam,35,3.6857142857142855,8,2,1,1,7,1.5,1,1,3,16
877,ham,10,3.6,0,3,0,0,1,1.1428571428571428,0,0,0,1
878,spam,31,3.5806451612903225,3,5,1,1,5,1.4285714285714284,0,1,2,9
879,spam,26,4.1923076923076925,3,11,2,1,3,1.0588235294117647,1,0,2,8
880,spam,26,4.615384615384615,3,11,1,1,5,1.0555555555555554,1,0,2,9
881,spam,27,4.0,0,8,0,0,9,1.0555555555555556,0,0,1,9
882,ham,67,3.283582089552239,2,22,1,1,9,1.1904761904761902,0,0,1,12
883,ham,19,3.3157894736842106,2,4,0,0,5,1.0,0,0,0,7
884,ham,6,3.6666666666666665,0,3,0,0,0,1.0,0,0,0,0
885,ham,17,3.764705882352941,0,5,0,0,1,1.0,0,0,0,1
886,ham,3,7.333333333333333,0,0,0,0,1,1.0,0,0,0,1
887,ham,16,2.4375,2,6,0,0,2,0.9090909090909092,0,0,0,4
888,ham,20,2.7,2,1,0,0,5,0.8666666666666667,0,0,0,7
889,ham,3,7.333333333333333,0,0,0,0,0,0.3333333333333334,0,0,0,0
890,ham,8,4.625,0,3,0,0,1,1.0,0,0,0,1
891,ham,6,3.3333333333333335,0,2,0,0,1,1.25,0,0,0,1
892,ham,14,3.2142857142857144,1,5,0,0,4,0.875,0,0,0,5
893,ham,16,3.375,0,1,0,0,7,1.6666666666666665,0,0,0,7
894,ham,29,2.7586206896551726,1,8,1,1,5,0.6799999999999999,0,0,1,7
895,ham,23,3.130434782608696,0,6,0,0,7,1.142857142857143,0,0,0,7
896,ham,33,3.787878787878788,0,8,0,0,8,1.0952380952380951,0,0,0,8
897,ham,11,3.6363636363636362,0,5,0,0,1,1.0,0,0,0,1
898,ham,39,3.1538461538461537,2,17,0,0,7,0.8518518518518517,0,0,0,9
899,ham,14,3.357142857142857,0,4,0,0,4,0.75,0,0,0,4
900,spam,37,3.5675675675675675,5,7,3,1,8,1.6842105263157896,0,0,1,16
901,ham,24,4.375,0,8,0,0,2,0.9411764705882353,0,0,0,2
902,ham,11,3.1818181818181817,0,5,0,0,2,0.7999999999999998,0,0,0,2
903,ham,19,3.1578947368421053,3,6,0,0,2,0.9333333333333332,0,0,0,5
904,ham,11,3.6363636363636362,0,4,0,0,4,0.7142857142857143,0,0,0,4
905,ham,16,4.4375,0,6,0,0,2,1.090909090909091,0,0,0,2
906,ham,11,3.727272727272727,0,4,0,0,2,1.3333333333333333,0,0,0,2
907,spam,32,4.28125,2,7,1,1,6,1.8235294117647058,0,0,1,9
908,ham,17,3.764705882352941,0,8,0,0,2,1.0,0,0,0,2
909,ham,6,4.333333333333333,6,0,0,0,0,2.0,0,0,0,6
910,spam,30,4.4,0,3,2,1,11,1.3125,1,0,2,13
911,ham,38,2.9473684210526314,2,16,0,0,4,0.8518518518518519,0,0,0,6
912,ham,7,2.5714285714285716,1,3,0,0,1,0.6666666666666666,0,0,0,2
913,ham,43,2.9767441860465116,6,11,0,0,11,0.9032258064516128,0,0,0,17
914,ham,14,3.642857142857143,0,5,0,0,2,0.7272727272727273,0,0,0,2
915,ham,11,2.8181818181818183,0,5,0,0,2,0.875,0,0,0,2
916,ham,15,3.533333333333333,1,6,0,0,0,0.6666666666666666,0,0,0,1
917,ham,14,4.357142857142857,0,5,0,0,1,0.9,0,0,0,1
918,ham,32,3.84375,1,6,0,0,11,1.217391304347826,0,0,0,12
919,ham,20,3.55,0,7,0,0,2,1.0666666666666667,0,0,0,2
920,ham,10,2.9,0,4,0,0,1,0.75,0,0,0,1
921,ham,6,3.0,0,2,0,0,0,0.6000000000000001,0,0,0,0
922,ham,14,3.2142857142857144,0,4,0,0,2,0.9,0,0,0,2
923,ham,12,3.6666666666666665,1,3,0,0,2,1.0,0,0,0,3
924,ham,15,4.133333333333334,0,2,0,0,5,1.181818181818182,0,0,0,5
925,ham,13,5.384615384615385,0,6,0,0,4,0.7500000000000001,0,0,0,4
926,ham,16,2.3125,1,0,0,0,8,1.2,0,0,0,9
927,ham,26,2.769230769230769,4,6,1,1,5,0.9333333333333333,0,0,1,10
928,ham,12,2.4166666666666665,1,3,0,0,4,1.1428571428571428,0,0,0,5
929,ham,7,2.5714285714285716,0,3,0,0,1,1.6666666666666665,0,0,0,1
930,spam,29,3.9310344827586206,0,5,3,1,6,0.875,0,1,2,9
931,ham,26,3.3461538461538463,1,5,1,1,8,0.9411764705882353,0,0,1,10
932,ham,22,3.772727272727273,0,8,0,0,1,0.9999999999999999,0,0,0,1
933,ham,7,4.0,0,3,0,0,0,1.0,0,0,0,0
934,ham,18,3.4444444444444446,1,8,0,0,2,1.0909090909090908,0,0,0,3
935,spam,30,4.533333333333333,4,4,2,1,5,1.4761904761904763,1,1,3,11
936,ham,6,3.6666666666666665,0,0,0,0,3,0.8,0,0,0,3
937,ham,12,3.3333333333333335,0,4,0,0,4,0.6666666666666667,0,0,0,4
938,ham,8,2.625,1,2,0,0,4,1.0,0,0,0,5
939,spam,28,4.5,5,2,3,1,6,1.411764705882353,1,1,3,14
940,ham,30,3.6,1,9,0,0,4,0.9444444444444444,0,0,0,5
941,ham,31,3.2903225806451615,0,10,0,0,6,0.85,0,0,0,6
942,ham,16,4.0625,0,6,0,0,2,0.9090909090909092,0,0,0,2
943,spam,28,3.892857142857143,2,9,0,0,5,1.3571428571428572,0,0,0,7
944,ham,25,3.72,1,10,0,0,1,0.7058823529411764,0,0,0,2
945,ham,47,3.8085106382978724,2,21,0,0,4,1.03125,0,0,0,6
946,ham,16,2.9375,1,5,0,0,4,1.1111111111111112,0,0,0,5
947,spam,26,4.384615384615385,5,5,3,1,8,1.25,1,0,2,16
948,ham,31,3.6774193548387095,0,13,0,0,4,0.9565217391304347,0,0,0,4
949,ham,6,3.1666666666666665,0,1,0,0,0,1.0,0,0,0,0
950,ham,10,3.0,0,5,0,0,1,1.1666666666666667,0,0,0,1
951,ham,9,4.111111111111111,0,2,0,0,2,1.3333333333333335,0,0,0,2
952,ham,7,2.857142857142857,0,0,0,0,6,1.4,0,0,0,6
953,ham,32,4.1875,2,9,0,0,9,1.0833333333333333,0,0,0,11
954,ham,10,3.9,0,3,0,0,1,1.0,0,0,0,1
955,spam,7,5.0,1,3,0,0,0,1.4,0,0,0,1
956,ham,32,3.0,0,8,2,1,13,0.857142857142857,0,0,1,15
957,ham,31,3.3225806451612905,0,11,0,0,7,0.8888888888888888,0,0,0,7
958,ham,4,5.75,0,1,0,0,0,1.0,0,0,0,0
959,ham,28,3.1785714285714284,0,11,0,0,4,1.0588235294117645,0,0,0,4
960,ham,2,3.0,0,0,0,0,1,1.0,0,0,0,1
961,ham,10,2.7,1,1,0,0,2,0.5714285714285714,0,0,0,3
962,spam,31,4.193548387096774,4,9,1,1,5,1.4090909090909092,1,1,3,10
963,ham,23,3.347826086956522,0,4,0,0,8,1.3076923076923077,0,0,0,8
964,ham,19,3.9473684210526314,0,4,0,0,3,1.375,0,0,0,3
965,ham,5,3.6,0,2,0,0,0,0.75,0,0,0,0
966,ham,25,2.64,0,10,0,0,6,0.8461538461538463,0,0,0,6
967,ham,16,3.0625,2,5,0,0,3,0.5833333333333334,0,0,0,5
968,ham,50,3.52,11,17,0,0,9,1.3888888888888888,0,0,0,20
969,ham,9,3.7777777777777777,0,3,0,0,1,0.8333333333333335,0,0,0,1
970,ham,16,2.9375,0,5,1,1,3,1.25,0,0,1,4
971,ham,24,2.875,2,2,1,1,4,0.8947368421052633,0,0,1,7
972,ham,7,3.7142857142857144,0,2,0,0,1,0.8333333333333335,0,0,0,1
973,ham,10,2.9,0,3,0,0,1,1.125,0,0,0,1
974,ham,6,4.0,0,3,0,0,1,1.0,0,0,0,1
975,ham,6,3.3333333333333335,0,0,0,0,3,0.7999999999999999,0,0,0,3
976,ham,29,3.103448275862069,1,6,1,1,1,0.909090909090909,0,0,1,3
977,ham,6,2.8333333333333335,0,3,0,0,0,1.0,0,0,0,0
978,ham,45,3.7333333333333334,0,25,0,0,2,0.9642857142857145,0,0,0,2
979,ham,18,2.2222222222222223,0,2,0,0,8,0.75,0,0,0,8
980,ham,10,4.2,1,1,0,0,2,0.8333333333333334,0,0,0,3
981,ham,17,4.235294117647059,0,7,0,0,2,0.9166666666666665,0,0,0,2
982,ham,14,3.5,0,6,0,0,2,1.125,0,0,0,2
983,spam,29,4.137931034482759,2,3,2,1,7,0.9411764705882353,1,0,2,11
984,ham,13,3.3076923076923075,12,0,0,0,1,1.8888888888888888,0,0,0,13
985,ham,6,3.8333333333333335,1,2,0,0,0,1.0,0,0,0,1
986,ham,16,2.4375,0,4,0,0,6,1.25,0,0,0,6
987,ham,20,2.05,2,4,0,0,9,0.9,0,0,0,11
988,ham,36,3.2222222222222223,3,9,0,0,13,0.8749999999999999,0,0,0,16
989,ham,29,4.655172413793103,0,5,1,1,12,0.9473684210526314,0,0,1,13
990,ham,16,2.625,0,3,0,0,3,0.9090909090909091,0,0,0,3
991,ham,3,3.3333333333333335,2,0,0,0,0,2.0,0,0,0,2
992,ham,34,3.323529411764706,1,13,0,0,4,1.0499999999999998,0,0,0,5
993,ham,19,2.9473684210526314,1,4,0,0,9,1.153846153846154,0,0,0,10
994,ham,31,3.3870967741935485,1,4,0,0,11,1.2272727272727273,0,0,0,12
995,ham,11,2.4545454545454546,2,3,0,0,4,0.625,0,0,0,6
996,ham,11,3.6363636363636362,0,2,0,0,7,0.7142857142857143,0,0,0,7
997,ham,19,2.9473684210526314,0,10,0,0,3,0.8571428571428572,0,0,0,3
998,ham,36,3.25,0,17,0,0,5,1.173913043478261,0,0,0,5
999,ham,31,2.4516129032258065,0,7,1,1,2,0.9230769230769232,0,0,1,3
1000,ham,9,3.7777777777777777,0,5,0,0,1,1.4000000000000001,0,0,0,1
1001,ham,7,2.857142857142857,0,1,0,0,4,1.2,0,0,0,4
1002,spam,25,4.96,2,8,3,1,2,1.153846153846154,1,1,3,7
1003,ham,24,3.7083333333333335,0,6,0,0,8,0.9375,0,0,0,8
1004,ham,15,2.466666666666667,1,2,0,0,6,1.2857142857142858,0,0,0,7
1005,ham,6,3.6666666666666665,0,1,0,0,1,1.4,0,0,0,1
1006,ham,9,3.2222222222222223,0,5,0,0,0,1.1666666666666667,0,0,0,0
1007,spam,25,5.16,3,3,1,1,6,1.9285714285714284,1,0,2,10
1008,ham,36,2.861111111111111,3,14,0,0,7,0.9047619047619049,0,0,0,10
1009,ham,18,3.2777777777777777,0,0,0,0,10,1.0,0,0,0,10
1010,ham,27,3.3333333333333335,1,8,0,0,7,1.5,0,0,0,8
1011,ham,21,3.4761904761904763,2,9,0,0,0,0.846153846153846,0,0,0,2
1012,ham,11,3.090909090909091,1,3,0,0,2,0.7777777777777779,0,0,0,3
1013,ham,12,3.0,2,3,0,0,6,0.8888888888888888,0,0,0,8
1014,ham,15,3.0,1,3,0,0,3,1.3333333333333333,0,0,0,4
1015,ham,10,3.2,0,2,0,0,4,1.142857142857143,0,0,0,4
1016,ham,25,4.28,0,5,0,0,7,1.0,0,0,0,7
1017,spam,30,4.333333333333333,3,4,3,1,6,1.3684210526315792,0,0,1,12
1018,ham,10,3.0,0,4,0,0,1,1.1428571428571428,0,0,0,1
1019,ham,13,3.3846153846153846,1,2,0,0,7,1.5,0,0,0,8
1020,ham,9,2.888888888888889,0,3,0,0,3,1.5714285714285714,0,0,0,3
1021,ham,46,3.9782608695652173,3,14,0,0,9,0.8965517241379309,0,0,0,12
1022,spam,29,4.551724137931035,0,9,2,1,4,1.1176470588235294,1,0,2,6
1023,ham,6,3.3333333333333335,0,2,0,0,1,0.3333333333333334,0,0,0,1
1024,ham,6,3.1666666666666665,0,1,0,0,0,1.5,0,0,0,0
1025,ham,10,4.5,0,3,0,0,2,1.0,0,0,0,2
1026,ham,12,3.25,2,3,0,0,2,1.0,0,0,0,4
1027,ham,8,2.75,0,1,0,0,1,0.75,0,0,0,1
1028,ham,11,3.1818181818181817,1,4,0,0,2,0.42857142857142855,0,0,0,3
1029,ham,14,2.7142857142857144,1,4,0,0,3,1.0,0,0,0,4
1030,ham,8,2.625,0,2,0,0,2,0.5999999999999999,0,0,0,2
1031,ham,12,4.0,0,3,0,0,2,0.7142857142857143,0,0,0,2
1032,ham,4,3.75,0,0,0,0,3,1.3333333333333333,0,0,0,3
1033,ham,6,3.5,6,0,0,0,1,2.0,0,0,0,7
1034,ham,36,2.8333333333333335,7,6,0,0,9,1.0869565217391306,0,0,0,16
1035,ham,22,3.727272727272727,20,0,2,1,0,1.9999999999999998,0,0,1,22
1036,ham,37,3.3783783783783785,1,11,0,0,11,0.9600000000000001,0,0,0,12
1037,ham,7,4.142857142857143,0,2,0,0,1,1.0,0,0,0,1
1038,ham,30,3.566666666666667,0,2,0,0,11,0.9000000000000001,0,0,0,11
1039,ham,41,3.1707317073170733,5,12,0,0,11,1.2608695652173916,0,0,0,16
1040,ham,12,3.5,0,4,0,0,2,0.625,0,0,0,2
1041,ham,14,3.4285714285714284,0,7,0,0,1,1.0999999999999999,0,0,0,1
1042,ham,8,3.125,1,1,0,0,2,1.0,0,0,0,3
1043,ham,10,3.5,0,1,0,0,3,1.222222222222222,0,0,0,3
1044,ham,27,2.925925925925926,0,12,1,1,3,0.8235294117647058,0,0,1,4
1045,spam,22,3.772727272727273,1,7,2,1,3,1.2727272727272727,1,0,2,6
1046,ham,6,2.5,0,1,0,0,3,1.25,0,0,0,3
1047,ham,24,4.0,0,6,2,1,6,1.0714285714285714,0,0,1,8
1048,spam,27,3.037037037037037,7,4,3,1,6,1.9285714285714284,0,0,1,16
1049,ham,20,3.0,2,3,1,1,2,0.8666666666666667,0,0,1,5
1050,spam,28,3.9642857142857144,4,8,2,1,3,1.5,0,0,1,9
1051,ham,9,3.7777777777777777,0,3,0,0,1,1.0,0,0,0,1
1052,ham,12,3.0,0,0,0,0,1,1.0,0,0,0,1
1053,ham,28,4.0,1,8,0,0,3,1.0625,0,0,0,4
1054,ham,7,5.857142857142857,0,1,0,0,1,1.0,0,0,0,1
1055,ham,39,3.1538461538461537,31,0,3,1,6,1.9375,0,0,1,40
1056,ham,7,2.857142857142857,1,1,0,0,2,1.2,0,0,0,3
1057,ham,5,2.8,0,0,0,0,1,0.5,0,0,0,1
1058,ham,7,2.2857142857142856,1,0,1,1,2,1.0,0,0,1,4
1059,ham,21,3.2857142857142856,1,9,0,0,5,1.1428571428571428,0,0,0,6
1060,spam,33,3.696969696969697,16,5,3,1,7,1.7916666666666667,0,1,2,26
1061,ham,11,5.181818181818182,1,0,0,0,5,1.125,0,0,0,6
1062,ham,31,4.064516129032258,1,13,1,1,4,0.9500000000000002,0,0,1,6
1063,ham,30,3.2333333333333334,0,10,0,0,5,1.0555555555555554,0,0,0,5
1064,spam,28,4.214285714285714,4,8,1,1,5,0.9999999999999998,0,0,1,10
1065,ham,13,3.1538461538461537,1,5,0,0,3,0.5,0,0,0,4
1066,ham,7,2.857142857142857,0,1,1,1,1,1.0,0,0,1,2
1067,ham,12,2.9166666666666665,1,4,0,0,2,0.6666666666666666,0,0,0,3
1068,ham,17,2.9411764705882355,0,7,0,0,3,1.1666666666666667,0,0,0,3
1069,spam,28,3.9285714285714284,7,7,2,1,3,1.5263157894736843,1,0,2,12
1070,ham,4,4.75,0,0,0,0,3,1.0,0,0,0,3
1071,ham,11,3.5454545454545454,1,2,0,0,2,0.75,0,0,0,3
1072,spam,31,4.193548387096774,4,9,1,1,5,1.4090909090909092,1,1,3,10
1073,spam,21,3.4761904761904763,3,6,1,1,3,1.5,0,0,1,7
1074,ham,29,3.8275862068965516,0,8,0,0,4,1.1176470588235294,0,0,0,4
1075,ham,9,3.4444444444444446,0,3,0,0,0,1.4,0,0,0,0
1076,ham,23,2.9130434782608696,0,1,0,0,6,1.2941176470588236,0,0,0,6
1077,ham,9,4.222222222222222,0,1,0,0,2,1.2,0,0,0,2
1078,ham,6,4.0,0,2,0,0,1,1.0,0,0,0,1
1079,ham,5,4.0,0,3,0,0,0,0.75,0,0,0,0
1080,ham,14,3.9285714285714284,1,2,1,1,3,1.0,0,0,1,5
1081,ham,16,3.3125,0,6,0,0,1,1.25,0,0,0,1
1082,ham,9,2.888888888888889,0,2,0,0,1,0.9999999999999999,0,0,0,1
1083,ham,7,2.857142857142857,0,1,0,0,3,0.6666666666666667,0,0,0,3
1084,ham,29,3.2413793103448274,0,8,0,0,3,0.9999999999999999,0,0,0,3
1085,ham,175,4.228571428571429,5,87,0,0,22,1.1009174311926604,0,0,0,27
1086,ham,45,2.7555555555555555,5,9,1,1,10,1.2692307692307692,0,0,1,16
1087,ham,9,3.2222222222222223,1,3,0,0,2,1.125,0,0,0,3
1088,ham,5,4.0,1,2,0,0,0,0.75,0,0,0,1
1089,spam,32,4.0,2,3,2,1,9,1.5625,1,1,3,13
1090,ham,15,3.0,1,3,0,0,5,1.3333333333333333,0,0,0,6
1091,spam,26,4.6923076923076925,3,6,2,1,2,1.1764705882352942,1,1,3,7
1092,ham,17,3.411764705882353,0,4,0,0,2,0.9999999999999999,0,0,0,2
1093,ham,5,3.2,0,1,0,0,1,1.0,0,0,0,1
1094,ham,44,3.4545454545454546,0,15,0,0,7,0.7692307692307694,0,0,0,7
1095,ham,19,2.8947368421052633,2,6,0,0,5,0.7692307692307692,0,0,0,7
1096,ham,4,5.25,0,0,0,0,2,1.0,0,0,0,2
1097,spam,28,4.142857142857143,1,6,2,1,2,1.2222222222222223,0,1,2,5
1098,ham,36,3.6666666666666665,1,10,0,0,9,0.9199999999999998,0,0,0,10
1099,ham,18,3.2777777777777777,2,7,0,0,3,1.1111111111111112,0,0,0,5
1100,ham,25,3.44,1,6,0,0,4,1.111111111111111,0,0,0,5
1101,ham,18,3.5555555555555554,1,10,0,0,1,1.0999999999999999,0,0,0,2
1102,ham,22,3.9545454545454546,0,6,0,0,5,1.2500000000000002,0,0,0,5
1103,ham,12,2.75,1,1,0,0,6,0.8999999999999999,0,0,0,7
1104,ham,16,3.4375,1,3,1,1,4,0.9999999999999999,0,0,1,6
1105,spam,29,4.655172413793103,1,9,1,1,7,1.1052631578947372,0,0,2,9
1106,ham,8,3.25,0,3,0,0,1,1.25,0,0,0,1
1107,ham,39,3.2051282051282053,2,11,0,0,13,0.8461538461538463,0,0,0,15
1108,ham,29,3.896551724137931,1,14,0,0,1,1.1176470588235294,0,0,0,2
1109,ham,29,2.7586206896551726,3,11,0,0,7,1.1333333333333335,0,0,0,10
1110,ham,9,3.111111111111111,1,1,0,0,7,1.25,0,0,0,8
1111,ham,5,3.8,0,1,0,0,0,1.5,0,0,0,0
1112,ham,14,3.357142857142857,0,5,0,0,2,1.1428571428571428,0,0,0,2
1113,ham,8,3.75,0,3,0,0,0,1.0,0,0,0,0
1114,ham,18,2.611111111111111,2,7,0,0,3,0.8888888888888888,0,0,0,5
1115,ham,15,3.4,0,4,0,0,5,1.0,0,0,0,5
1116,ham,11,4.090909090909091,0,3,0,0,1,0.875,0,0,0,1
1117,ham,17,3.2941176470588234,0,5,0,0,5,1.1,0,0,0,5
1118,spam,14,4.214285714285714,0,3,2,1,4,1.2857142857142858,1,1,3,6
1119,ham,19,2.9473684210526314,1,4,2,1,2,0.9375,0,0,1,5
1120,spam,32,4.0625,3,7,2,1,6,1.45,0,0,1,11
1121,ham,9,3.888888888888889,0,2,0,0,2,1.5,0,0,0,2
1122,spam,29,4.310344827586207,1,9,3,1,0,0.9444444444444444,1,0,2,4
1123,ham,9,3.5555555555555554,0,1,0,0,5,1.2222222222222223,0,0,0,5
1124,ham,8,3.75,0,2,0,0,2,0.8,0,0,0,2
1125,ham,8,3.5,0,0,1,1,3,1.3333333333333335,0,0,1,4
1126,spam,34,3.735294117647059,3,8,4,1,6,1.0454545454545454,0,0,1,13
1127,ham,19,3.3157894736842106,0,7,0,0,3,0.7999999999999998,0,0,0,3
1128,ham,36,2.8055555555555554,2,8,0,0,16,1.1875,0,0,0,18
1129,spam,19,4.526315789473684,2,5,1,1,4,1.2857142857142856,0,1,2,7
1130,ham,13,4.153846153846154,0,6,0,0,2,1.0,0,0,0,2
1131,ham,8,2.625,0,0,0,0,3,1.1666666666666667,0,0,0,3
1132,ham,6,3.1666666666666665,1,0,0,0,2,1.0,0,0,0,3
1133,ham,8,3.75,0,2,0,0,2,0.8,0,0,0,2
1134,ham,40,3.125,3,8,1,1,13,0.8461538461538463,0,0,1,17
1135,ham,16,2.875,1,2,1,1,3,0.9090909090909092,0,0,1,5
1136,ham,8,3.0,2,3,0,0,0,1.3333333333333333,0,0,0,2
1137,spam,21,4.857142857142857,1,7,1,1,4,1.0833333333333333,1,0,2,6
1138,ham,6,3.1666666666666665,1,2,0,0,3,1.0,0,0,0,4
1139,ham,5,2.8,0,0,0,0,2,1.0,0,0,0,2
1140,ham,32,4.125,1,4,0,0,9,1.4615384615384617,0,0,0,10
1141,ham,11,3.1818181818181817,0,3,0,0,3,0.4,0,0,0,3
1142,spam,36,3.638888888888889,3,11,2,1,13,0.9999999999999999,0,0,1,18
1143,ham,19,3.3684210526315788,0,8,0,0,2,0.9285714285714285,0,0,0,2
1144,ham,21,3.238095238095238,0,11,0,0,3,0.846153846153846,0,0,0,3
1145,ham,31,2.935483870967742,3,1,1,1,13,0.7727272727272727,0,0,1,17
1146,spam,21,4.666666666666667,1,3,2,1,3,1.0,1,0,2,6
1147,ham,9,2.111111111111111,1,1,0,0,7,1.0,0,0,0,8
1148,ham,13,2.769230769230769,0,5,0,0,5,1.2222222222222223,0,0,0,5
1149,ham,18,3.2222222222222223,1,3,0,0,7,1.2307692307692308,0,0,0,8
1150,ham,6,2.8333333333333335,0,3,0,0,0,0.6666666666666667,0,0,0,0
1151,ham,12,2.9166666666666665,0,4,0,0,3,0.8333333333333334,0,0,0,3
1152,ham,6,3.1666666666666665,1,0,0,0,2,1.0,0,0,0,3
1153,ham,6,3.0,0,1,0,0,3,1.0,0,0,0,3
1154,spam,37,2.972972972972973,1,6,5,1,8,0.8888888888888888,0,1,2,14
1155,ham,17,3.411764705882353,1,5,0,0,2,0.9090909090909092,0,0,0,3
1156,ham,20,3.7,1,6,0,0,2,0.875,0,0,0,3
1157,ham,17,3.3529411764705883,0,4,0,0,6,1.4375,0,0,0,6
1158,ham,31,3.7096774193548385,1,8,0,0,5,1.0526315789473686,0,0,0,6
1159,ham,9,3.0,0,0,0,0,7,1.0,0,0,0,7
1160,ham,11,4.0,0,1,1,1,6,0.8333333333333334,0,0,1,7
1161,ham,8,4.125,0,3,0,0,0,0.857142857142857,0,0,0,0
1162,ham,6,3.0,2,3,0,0,1,0.7999999999999998,0,0,0,3
1163,spam,37,3.4594594594594597,4,5,3,1,6,1.2857142857142856,1,0,2,13
1164,ham,37,3.2162162162162162,3,6,0,0,14,1.130434782608696,0,0,0,17
1165,ham,11,4.181818181818182,0,2,0,0,2,1.1428571428571428,0,0,0,2
1166,ham,12,2.75,1,6,0,0,1,1.0,0,0,0,2
1167,ham,7,3.4285714285714284,1,4,0,0,0,0.857142857142857,0,0,0,1
1168,ham,10,3.2,1,3,0,0,2,0.8571428571428572,0,0,0,3
1169,ham,19,2.8421052631578947,0,7,0,0,4,0.9999999999999999,0,0,0,4
1170,ham,33,3.515151515151515,3,10,1,1,4,1.04,0,0,1,8
1171,ham,15,4.0,0,8,0,0,1,0.6666666666666669,0,0,0,1
1172,spam,38,3.3684210526315788,4,10,2,1,10,1.5499999999999998,0,0,1,16
1173,ham,5,4.0,0,0,0,0,1,0.5,0,0,0,1
1174,ham,8,2.375,1,1,0,0,1,1.1666666666666665,0,0,0,2
1175,ham,14,3.4285714285714284,0,5,1,1,2,0.75,0,0,1,3
1176,ham,38,3.1052631578947367,2,8,1,1,7,0.7333333333333334,0,0,1,10
1177,ham,41,3.1463414634146343,5,15,2,1,3,1.0800000000000003,0,0,1,10
1178,ham,8,2.5,0,2,0,0,2,1.1428571428571428,0,0,0,2
1179,ham,15,3.6666666666666665,1,4,0,0,3,0.7272727272727273,0,0,0,4
1180,ham,9,3.111111111111111,0,4,0,0,1,1.4,0,0,0,1
1181,ham,7,3.2857142857142856,1,1,0,0,3,1.0,0,0,0,4
1182,ham,6,3.6666666666666665,0,1,0,0,1,0.5999999999999999,0,0,0,1
1183,ham,17,2.235294117647059,1,4,0,0,6,1.25,0,0,0,7
1184,ham,10,3.0,0,4,0,0,1,1.2000000000000002,0,0,0,1
1185,ham,10,2.9,0,2,0,0,2,0.75,0,0,0,2
1186,ham,5,3.2,0,2,0,0,2,1.0,0,0,0,2
1187,ham,16,2.5,0,3,0,0,7,1.375,0,0,0,7
1188,ham,17,3.176470588235294,0,7,0,0,2,0.7500000000000001,0,0,0,2
1189,ham,12,5.25,0,4,0,0,3,0.875,0,0,0,3
1190,ham,12,3.25,2,3,0,0,1,0.875,0,0,0,3
1191,ham,4,3.0,0,0,0,0,4,1.3333333333333333,0,0,0,4
1192,ham,16,3.125,0,6,0,0,2,0.909090909090909,0,0,0,2
1193,ham,30,3.566666666666667,1,15,0,0,3,0.8571428571428572,0,0,0,4
1194,spam,34,3.676470588235294,2,7,4,1,7,1.0,0,1,2,13
1195,ham,5,2.2,1,0,0,0,6,1.3333333333333333,0,0,0,7
